job_id,title_vi,description_vi,skills_vi,riasec_centroid_json,tags_vi
29-1071.01,Các trợ lý chuyên gia gây tê,Giúp các chuyên gia gây mê trong việc điều trị gây mê cho các thủ tục phẫu thuật và không phẫu thuật.,Y tế|giao tiếp|giao tiếp nói|giám sát|giám sát vận hành|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu,"[0.65, 0.673, 0.143, 0.714, 0.267, 0.68]",Y tế|giao tiếp|giao tiếp nói|giám sát|giám sát vận hành|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu
29-1081.00,Các bác sĩ chân,Chẩn đoán và điều trị các bệnh và biến dạng của chân con người.,Y tế|chú ý đến chi tiết|chăm sóc bệnh nhân|giao tiếp|giao tiếp nói|giao tiếp với bệnh nhân|giám sát|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|làm việc dưới áp lực|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|quản lý thời gian|tư duy phản biện|viết|đọc hiểu|đồng cảm,"[0.746, 0.813, 0.253, 0.723, 0.31, 0.453]",Y tế|chú ý đến chi tiết|chăm sóc bệnh nhân|giao tiếp|giao tiếp nói|giao tiếp với bệnh nhân|giám sát|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|làm việc dưới áp lực|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|quản lý thời gian|tư duy phản biện|viết|đọc hiểu|đồng cảm
29-1122.00,Các nhà trị liệu nghề nghiệp,"Đánh giá, lập kế hoạch và tổ chức các chương trình phục hồi chức năng giúp xây dựng hoặc khôi phục các kỹ năng nghề nghiệp, làm việc gia đình và cuộc sống hàng ngày, cũng như sự độc lập chung, cho những người khuyết tật hoặc chậm phát triển. Sử dụng các kỹ thuật điều trị, thích nghi với môi trường của cá nhân, dạy kỹ năng, và sửa đổi các nhiệm vụ cụ thể gây trở ngại cho cá nhân.",Y tế|giao tiếp|giao tiếp nói|giám sát|hướng dẫn|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu,"[0.497, 0.62, 0.436, 0.876, 0.259, 0.437]",Y tế|giao tiếp|giao tiếp nói|giám sát|hướng dẫn|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu
29-1122.01,"Nhà trị liệu thị lực thấp, chuyên gia định hướng và di chuyển, và nhà trị liệu phục hồi thị lực","Cung cấp liệu pháp cho bệnh nhân bị suy giảm thị lực để cải thiện chức năng của họ trong các hoạt động cuộc sống hàng ngày. Có thể đào tạo bệnh nhân trong những hoạt động như sử dụng máy tính, kỹ năng giao tiếp hoặc kỹ năng quản lý nhà.",Y tế|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|hướng dẫn|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu,"[0.561, 0.556, 0.457, 0.931, 0.303, 0.404]",Y tế|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|hướng dẫn|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu
29-1123.00,Các nhà trị liệu thể chất,"Đánh giá, lập kế hoạch, tổ chức và tham gia vào các chương trình phục hồi chức năng cải thiện di chuyển, giảm đau, tăng sức mạnh, và cải thiện hoặc sửa chữa các điều kiện khuyết tật do bệnh tật hoặc chấn thương.",Y tế|giao tiếp|giao tiếp nói|giám sát|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu,"[0.62, 0.696, 0.31, 0.844, 0.356, 0.44]",Y tế|giao tiếp|giao tiếp nói|giám sát|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu
29-1124.00,Các nhà trị liệu phóng xạ,"Cung cấp liệu pháp phóng xạ cho bệnh nhân theo quy định của một bác sĩ ung thư phóng xạ theo các thực tiễn và tiêu chuẩn đã được thiết lập. Các nhiệm vụ có thể bao gồm xem xét đơn thuốc và chẩn đoán; làm việc liên lạc với bác sĩ và nhân viên chăm sóc hỗ trợ; chuẩn bị thiết bị, chẳng hạn như thiết bị không di chuyển, điều trị và bảo vệ; và giữ hồ sơ, báo cáo và hồ sơ. Có thể hỗ trợ trong các thủ tục đo liều và vị trí khối u.",Y tế|bị khởi động và điều khiển|giao tiếp|giao tiếp nói|giám sát|giám sát vận hành|hướng dẫn|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phân tích kiểm soát chất lượng|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu,"[0.697, 0.663, 0.176, 0.679, 0.247, 0.646]",Y tế|bị khởi động và điều khiển|giao tiếp|giao tiếp nói|giám sát|giám sát vận hành|hướng dẫn|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phân tích kiểm soát chất lượng|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu
29-1125.00,Các nhà trị liệu giải trí,"Lập kế hoạch, chỉ đạo hoặc phối hợp các chương trình giải trí được bác sĩ phê duyệt cho bệnh nhân ở bệnh viện, nhà dưỡng lão hoặc các tổ chức khác. Các hoạt động bao gồm thể thao, du lịch, kịch, hoạt động xã hội và thủ công. Có thể đánh giá tình trạng của bệnh nhân và đề nghị hoạt động giải trí thích hợp.",Y tế|giao tiếp|giao tiếp nói|giám sát|hướng dẫn|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phối hợp|quản lý thời gian|thuyết phục|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu,"[0.546, 0.596, 0.433, 0.98, 0.36, 0.357]",Y tế|giao tiếp|giao tiếp nói|giám sát|hướng dẫn|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phối hợp|quản lý thời gian|thuyết phục|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu
29-1126.00,Các nhà trị liệu hô hấp,"Đánh giá, điều trị và chăm sóc bệnh nhân bị rối loạn hô hấp. Hãy chịu trách nhiệm chính đối với tất cả các phương pháp chăm sóc hô hấp, bao gồm cả giám sát các kỹ thuật viên điều trị hô hấp. Bắt đầu và tiến hành các thủ tục điều trị; duy trì hồ sơ bệnh nhân; và chọn, lắp ráp, kiểm tra và vận hành thiết bị.",Y tế|giao tiếp|giao tiếp nói|giám sát|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu,"[0.703, 0.687, 0.143, 0.721, 0.246, 0.549]",Y tế|giao tiếp|giao tiếp nói|giám sát|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu
29-1127.00,Các chuyên gia về ngôn ngữ nói,"Đánh giá và điều trị những người bị rối loạn nói, ngôn ngữ, giọng nói và thông thạo. Có thể lựa chọn các hệ thống giao tiếp thay thế và dạy sử dụng chúng. có thể thực hiện nghiên cứu liên quan đến vấn đề nói và ngôn ngữ.",Y tế|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|hướng dẫn|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|quản lý thời gian|tư duy phản biện|viết|đọc hiểu,"[0.384, 0.804, 0.424, 0.844, 0.204, 0.576]",Y tế|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|hướng dẫn|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|quản lý thời gian|tư duy phản biện|viết|đọc hiểu
29-1128.00,Các nhà vật lý học tập,"Đánh giá, lập kế hoạch hoặc thực hiện các chương trình thể dục bao gồm tập thể dục hoặc các hoạt động thể chất như những hoạt động được thiết kế để cải thiện chức năng tim hô hấp, thành phần cơ thể, sức mạnh cơ bắp, sức chịu đựng cơ hoặc linh hoạt.",Y tế|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|hướng dẫn|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu,"[0.723, 0.696, 0.24, 0.689, 0.439, 0.503]",Y tế|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|hướng dẫn|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu
29-1129.00,"Therapists, Khác",Thực hiện các nhiệm vụ đa dạng không được bao gồm trong các danh mục nghề nghiệp cụ thể khác trong lĩnh vực này.,Khác|Tổng quát|giao tiếp|khác|khả năng thích ứng|làm việc nhóm|quản lý thời gian|tư duy phản biện|tổng quát|đa dạng,"[0.669, 0.78, 0.237, 0.717, 0.306, 0.605]",Khác|Tổng quát|giao tiếp|khác|khả năng thích ứng|làm việc nhóm|quản lý thời gian|tư duy phản biện|tổng quát|đa dạng
29-1129.01,Các nhà trị liệu nghệ thuật,"Lập kế hoạch hoặc tiến hành các buổi trị liệu nghệ thuật hoặc các chương trình để cải thiện sức khỏe thể chất, nhận thức hoặc cảm xúc của khách hàng.",Y tế|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu,"[0.426, 0.481, 0.83, 0.837, 0.333, 0.356]",Y tế|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu
29-1129.02,Các nhà trị liệu âm nhạc,"Kế hoạch, tổ chức, chỉ đạo hoặc đánh giá các can thiệp trị liệu âm nhạc dựa trên bằng chứng và lâm sàng để ảnh hưởng tích cực đến tình trạng thể chất, tâm lý, nhận thức hoặc hành vi của cá nhân.",Y tế|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu,"[0.309, 0.551, 0.737, 0.789, 0.366, 0.411]",Y tế|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu
29-1131.00,Bác sĩ thú y,"Chẩn đoán, điều trị hoặc nghiên cứu các bệnh và chấn thương của động vật. Bao gồm các bác sĩ thú y tiến hành nghiên cứu và phát triển, kiểm tra gia súc, hoặc chăm sóc vật nuôi và động vật đồng hành.",Y tế|chú ý đến chi tiết|chăm sóc bệnh nhân|giao tiếp|giao tiếp nói|giao tiếp với bệnh nhân|giám sát|giải quyết vấn đề phức tạp|hướng dẫn|học chủ động|khoa học|khả năng thích ứng|làm việc dưới áp lực|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|quản lý thời gian|tư duy phản biện|viết|đọc hiểu|đồng cảm,"[0.853, 0.849, 0.143, 0.49, 0.244, 0.503]",Y tế|chú ý đến chi tiết|chăm sóc bệnh nhân|giao tiếp|giao tiếp nói|giao tiếp với bệnh nhân|giám sát|giải quyết vấn đề phức tạp|hướng dẫn|học chủ động|khoa học|khả năng thích ứng|làm việc dưới áp lực|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|quản lý thời gian|tư duy phản biện|viết|đọc hiểu|đồng cảm
29-1141.00,Các y tá đăng ký,"Đánh giá các vấn đề sức khỏe và nhu cầu của bệnh nhân, phát triển và thực hiện các kế hoạch chăm sóc y tá, và duy trì hồ sơ y tế. Chăm sóc y tá cho bệnh nhân bị bệnh, bị thương, hồi phục hoặc khuyết tật. Có thể tư vấn cho bệnh nhân về việc duy trì sức khỏe và phòng ngừa bệnh hoặc cung cấp quản lý trường hợp. Giấy phép hoặc đăng ký cần thiết.",Y tế|giao tiếp|giao tiếp nói|giám sát|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu,"[0.523, 0.689, 0.187, 0.803, 0.326, 0.654]",Y tế|giao tiếp|giao tiếp nói|giám sát|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu
29-1141.01,Các y tá chăm sóc cấp tính,"Cung cấp chăm sóc y tá tiên tiến cho bệnh nhân mắc bệnh cấp tính như đau tim, hội chứng khó thở hoặc sốc. Có thể chăm sóc cho bệnh nhân trước và sau phẫu thuật hoặc thực hiện các thủ tục chẩn đoán hoặc điều trị tiên tiến, xâm lấn.",Y tế|chú ý đến chi tiết|chăm sóc bệnh nhân|giao tiếp|giao tiếp nói|giao tiếp với bệnh nhân|giám sát|hướng dẫn|học chủ động|khả năng thích ứng|làm việc dưới áp lực|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu|đồng cảm,"[0.577, 0.773, 0.211, 0.839, 0.231, 0.499]",Y tế|chú ý đến chi tiết|chăm sóc bệnh nhân|giao tiếp|giao tiếp nói|giao tiếp với bệnh nhân|giám sát|hướng dẫn|học chủ động|khả năng thích ứng|làm việc dưới áp lực|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu|đồng cảm
29-1141.02,Các y tá tâm thần tiên tiến,"Đánh giá, chẩn đoán và điều trị các cá nhân và gia đình có rối loạn sức khỏe tâm thần hoặc sử dụng chất hoặc khả năng mắc các rối loạn như vậy. Thực hiện các hoạt động điều trị, bao gồm việc kê toa thuốc, theo quy định của tiểu bang, và quản lý tâm lý trị liệu.",Y tế|giao tiếp|giao tiếp nói|giám sát|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết|đọc hiểu,"[0.391, 0.846, 0.374, 0.841, 0.261, 0.549]",Y tế|giao tiếp|giao tiếp nói|giám sát|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết|đọc hiểu
29-1141.03,Các y tá chăm sóc quan trọng,Cung cấp dịch vụ chăm sóc y tá chuyên dụng cho bệnh nhân ở các đơn vị chăm sóc trọng tâm hoặc mạch vành.,Y tế|chú ý đến chi tiết|chăm sóc bệnh nhân|giao tiếp|giao tiếp nói|giao tiếp với bệnh nhân|giám sát|học chủ động|khả năng thích ứng|làm việc dưới áp lực|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu|đồng cảm,"[0.586, 0.724, 0.226, 0.786, 0.296, 0.56]",Y tế|chú ý đến chi tiết|chăm sóc bệnh nhân|giao tiếp|giao tiếp nói|giao tiếp với bệnh nhân|giám sát|học chủ động|khả năng thích ứng|làm việc dưới áp lực|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu|đồng cảm
29-1141.04,Các chuyên gia y tá lâm sàng,"Nhân viên điều dưỡng trực tiếp trong việc cung cấp dịch vụ chăm sóc bệnh nhân trong một môi trường thực hành lâm sàng, chẳng hạn như bệnh viện, hospice, phòng khám hoặc nhà. Đảm bảo tuân thủ các chính sách lâm sàng, giao thức, quy định và tiêu chuẩn đã được thiết lập.",Y tế|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|hướng dẫn|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu,"[0.346, 0.71, 0.244, 0.87, 0.56, 0.601]",Y tế|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|hướng dẫn|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu
29-1151.00,Các y tá gây tê,"Giữ thuốc gây mê, theo dõi các dấu hiệu quan trọng của bệnh nhân và giám sát bệnh nhân hồi phục sau khi bị gây mê. Có thể giúp đỡ các bác sĩ gây tê, phẫu thuật, các bác sỹ khác hoặc nha sĩ. Phải là y tá đã đăng ký có giáo dục đại học chuyên ngành.",Y tế|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|quản lý thời gian|tư duy phản biện|định hướng dịch vụ|đọc hiểu,"[0.714, 0.706, 0.143, 0.74, 0.274, 0.607]",Y tế|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|quản lý thời gian|tư duy phản biện|định hướng dịch vụ|đọc hiểu
29-1161.00,Phụ nữ hộ sinh,"Chẩn đoán và phối hợp tất cả các khía cạnh của quá trình sinh con, hoặc độc lập hoặc là một phần của một nhóm chăm sóc sức khỏe. Có thể cung cấp chăm sóc phụ nữ tốt. Phải có giáo dục y tá chuyên nghiệp.",Y tế|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu,"[0.489, 0.619, 0.273, 0.836, 0.417, 0.487]",Y tế|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu
29-1171.00,Các y tá chuyên nghiệp,"Chẩn đoán và điều trị bệnh cấp tính, giai đoạn hoặc mãn tính, độc lập hoặc như một phần của một nhóm chăm sóc sức khỏe. Có thể tập trung vào việc thúc đẩy sức khỏe và phòng ngừa bệnh tật. Có thể yêu cầu, thực hiện hoặc giải thích các xét nghiệm chẩn đoán như làm việc trong phòng thí nghiệm và tia X. Có thể kê toa thuốc. Phải là y tá đã đăng ký có giáo dục đại học chuyên ngành.",Y tế|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu,"[0.524, 0.789, 0.187, 0.766, 0.304, 0.611]",Y tế|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu
29-1181.00,Các chuyên gia thính giác,Đánh giá và điều trị những người bị rối loạn thính giác và các rối loạn liên quan. Có thể trang bị trợ thính và cung cấp đào tạo về việc nghe. có thể thực hiện nghiên cứu liên quan đến các vấn đề về thính lực.,Y tế|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|hướng dẫn|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|quản lý thời gian|tư duy phản biện|viết|đọc hiểu,"[0.584, 0.861, 0.304, 0.823, 0.23, 0.594]",Y tế|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|hướng dẫn|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|quản lý thời gian|tư duy phản biện|viết|đọc hiểu
29-1211.00,Các chuyên gia gây tê,"Sử dụng thuốc gây mê và thuốc giảm đau để điều trị đau trước, trong hoặc sau phẫu thuật.",Y tế|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|quản lý thời gian|tư duy phản biện|viết|đọc hiểu,"[0.733, 0.824, 0.161, 0.746, 0.354, 0.564]",Y tế|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|quản lý thời gian|tư duy phản biện|viết|đọc hiểu
29-1212.00,Các bác sĩ tim mạch,"Chẩn đoán, điều trị, quản lý và ngăn ngừa các bệnh hoặc tình trạng của hệ thống tim mạch. Có thể phụ chuyên thêm trong các thủ tục can thiệp (ví dụ, ống cung khí cầu và đặt stent), echocardiography, hoặc electrophysiology.",chú ý đến chi tiết|chăm sóc bệnh nhân|giao tiếp|giao tiếp với bệnh nhân|khả năng thích ứng|làm việc dưới áp lực|làm việc nhóm|quản lý thời gian|tư duy phản biện|đồng cảm,"[0.71, 0.98, 0.166, 0.676, 0.329, 0.573]",chú ý đến chi tiết|chăm sóc bệnh nhân|giao tiếp|giao tiếp với bệnh nhân|khả năng thích ứng|làm việc dưới áp lực|làm việc nhóm|quản lý thời gian|tư duy phản biện|đồng cảm
29-1213.00,Các bác sĩ da,"Chẩn đoán và điều trị các bệnh liên quan đến da, tóc và móng tay.",Y tế|chú ý đến chi tiết|chăm sóc bệnh nhân|giao tiếp|giao tiếp nói|giao tiếp với bệnh nhân|giám sát|giải quyết vấn đề phức tạp|hướng dẫn|học chủ động|khoa học|khả năng thích ứng|làm việc dưới áp lực|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu|đồng cảm,"[0.793, 0.899, 0.251, 0.613, 0.251, 0.521]",Y tế|chú ý đến chi tiết|chăm sóc bệnh nhân|giao tiếp|giao tiếp nói|giao tiếp với bệnh nhân|giám sát|giải quyết vấn đề phức tạp|hướng dẫn|học chủ động|khoa học|khả năng thích ứng|làm việc dưới áp lực|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu|đồng cảm
29-1214.00,Bác sĩ y tế khẩn cấp,"Hãy quyết định y tế ngay lập tức và hành động để ngăn ngừa cái chết hoặc khuyết tật tiếp theo. Cung cấp nhận dạng, đánh giá, chăm sóc, ổn định và xử lý bệnh nhân ngay lập tức. Có thể hướng nhân viên y tế khẩn cấp đến phòng cấp cứu.",Y tế|chú ý đến chi tiết|chăm sóc bệnh nhân|giao tiếp|giao tiếp nói|giao tiếp với bệnh nhân|giám sát|giải quyết vấn đề phức tạp|hướng dẫn|học chủ động|khả năng thích ứng|làm việc dưới áp lực|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu|đồng cảm,"[0.597, 0.806, 0.143, 0.794, 0.391, 0.597]",Y tế|chú ý đến chi tiết|chăm sóc bệnh nhân|giao tiếp|giao tiếp nói|giao tiếp với bệnh nhân|giám sát|giải quyết vấn đề phức tạp|hướng dẫn|học chủ động|khả năng thích ứng|làm việc dưới áp lực|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu|đồng cảm
29-1215.00,Các bác sĩ y tế gia đình,"Chẩn đoán, điều trị và cung cấp chăm sóc phòng ngừa cho cá nhân và gia đình trong suốt đời.",Y tế|chú ý đến chi tiết|chăm sóc bệnh nhân|giao tiếp|giao tiếp nói|giao tiếp với bệnh nhân|giám sát|giải quyết vấn đề phức tạp|hướng dẫn|học chủ động|khoa học|khả năng thích ứng|làm việc dưới áp lực|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|quản lý thời gian|tư duy phản biện|viết|đọc hiểu|đồng cảm,"[0.536, 0.869, 0.207, 0.887, 0.334, 0.564]",Y tế|chú ý đến chi tiết|chăm sóc bệnh nhân|giao tiếp|giao tiếp nói|giao tiếp với bệnh nhân|giám sát|giải quyết vấn đề phức tạp|hướng dẫn|học chủ động|khoa học|khả năng thích ứng|làm việc dưới áp lực|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|quản lý thời gian|tư duy phản biện|viết|đọc hiểu|đồng cảm
